0.000000000000000000e+00,1.697864837765705204e+02,1.697861643610024487e+02,1.697861643604054507e+02,1.697934243584752210e+02,1.697865061059996492e+02
0.000000000000000000e+00,1.697877060783028185e+02,1.697861643616747358e+02,1.697861643605318420e+02,1.697934243569121975e+02,1.697868020129768922e+02
0.000000000000000000e+00,1.697861643608323732e+02,1.697861643604300639e+02,1.697861643602875574e+02,1.697934243591197685e+02,1.697869484509992901e+02
0.000000000000000000e+00,1.697882641800125327e+02,1.697861643609779492e+02,1.697861643603951336e+02,1.697934243587023104e+02,1.697880105582382555e+02
1.697916091789881818e+02,1.697832601796494316e+02,1.697852819586643704e+02,1.697832601801916894e+02,1.697875615329937489e+02,1.697934243599262345e+02
1.697916091788464428e+02,1.697832601803713999e+02,1.697861643598734815e+02,1.697838252022385177e+02,1.697882349888471936e+02,1.697934243600524269e+02
1.697916091788172253e+02,1.697832601795033440e+02,1.697861643600104742e+02,1.697850718473266909e+02,1.697895949885258915e+02,1.697934243601575020e+02
1.697916091790656594e+02,1.697832601816834028e+02,1.697861643589540108e+02,1.697836976408052294e+02,1.697908465767254427e+02,1.697934243599018771e+02
1.697916091790821724e+02,1.697832601819356739e+02,1.697861643589145046e+02,1.697844797321088208e+02,1.697909328564279292e+02,1.697934243598819251e+02
1.697916091792532995e+02,1.697832601836998094e+02,1.697861643582182296e+02,1.697857234080784963e+02,1.697901333441791678e+02,1.697934243596430406e+02
1.697916091788423500e+02,1.697832601795714709e+02,1.697861643599025285e+02,1.697857385044853515e+02,1.697896920902771001e+02,1.697934243601502828e+02
1.697916091788775361e+02,1.697848459759496507e+02,1.697861643599675290e+02,1.697861643590333927e+02,1.697892979557401532e+02,1.697934243600607545e+02
1.697916091787940047e+02,1.697851916224327056e+02,1.697861643601704884e+02,1.697861643598886303e+02,1.697883348686069098e+02,1.697934243601953028e+02
1.697916091788389394e+02,1.697835209779169361e+02,1.697861643600572563e+02,1.697861643593876124e+02,1.697873617301951867e+02,1.697934243601079345e+02
1.697916091787934647e+02,1.697841858053370174e+02,1.697861643601625019e+02,1.697861643598048715e+02,1.697867867013204091e+02,1.697934243601789035e+02
1.697916091787916457e+02,1.697842065574622268e+02,1.697861643601652020e+02,1.697861643598050705e+02,1.697865539297543478e+02,1.697934243601795572e+02
1.697916091788084145e+02,1.697843404610544269e+02,1.697861643600708135e+02,1.697861643585209777e+02,1.697861643604532844e+02,1.697933595067369481e+02
1.697916091788022470e+02,1.697832601789596936e+02,1.697859962232174098e+02,1.697832601790505294e+02,1.697861643603654329e+02,1.697929316716207495e+02
1.697916091787734842e+02,1.697832601788283000e+02,1.697855457395053520e+02,1.697832601788594786e+02,1.697861643602933839e+02,1.697918725712334833e+02
1.697916091787689368e+02,1.697832601788074385e+02,1.697850698233174001e+02,1.697832601788290958e+02,1.697861643602821573e+02,1.697912785165902108e+02
1.697916091787920720e+02,1.697832601789149862e+02,1.697855968032556007e+02,1.697832601789846478e+02,1.697861643603307016e+02,1.697904270929963673e+02
1.697916091787907646e+02,1.697832601789080798e+02,1.697848665622554449e+02,1.697832601789735065e+02,1.697861643603270920e+02,1.697902597535528173e+02
1.697916091788428616e+02,0.000000000000000000e+00,1.697861643598764942e+02,1.697858982517512914e+02,1.697861643604778692e+02,1.697891892357819472e+02
1.697916091789850555e+02,0.000000000000000000e+00,1.697861643602865058e+02,1.697861643602257686e+02,1.697861828206542896e+02,1.697891004620563535e+02
0.000000000000000000e+00,1.697869017422563331e+02,1.697861643609655005e+02,1.697861643604203152e+02,1.697916419838352056e+02,1.697861643612849605e+02
1.697916091788443680e+02,0.000000000000000000e+00,1.697861643598651256e+02,1.697854641605059101e+02,1.697861643604813366e+02,1.697891912476136156e+02
0.000000000000000000e+00,1.697861643616543290e+02,1.697861643603613118e+02,1.697861643602815036e+02,1.697914100616648909e+02,1.697861643604364303e+02
